song,artist,genres,lyrics
The Cave,Mumford & Sons,"['rock', 'alternative', 'jazz', 'blues', 'pop']","[Verse 1]
It's empty in the valley of your heart
The sun, it rises slowly as you walk
Away from all the fears
And all the faults you've left behind

The harvest left no food for you to eat
You cannibal, you meat-eater, you see
But I have seen the same
I know the shame in your defeat

[Chorus]
But I will hold on hope
And I won't let you choke
On the noose around your neck
And I'll find strength in pain
And I will change my ways
I'll know my name as it's called again

[Verse 2]
'Cause I have other things to fill my time
You take what is yours and I'll take mine
Now let me at the truth
Which will refresh my broken mind
So tie me to a post and block my ears
I can see widows and orphans through my tears
I know my call despite my faults
And despite my growing fears

[Chorus]
But I will hold on hope
And I won't let you choke
On the noose around your neck
And I'll find strength in pain
And I will change my ways
I'll know my name as it's called again

[Verse 3]
So come out of your cave walking on your hands
And see the world hanging upside down
You can understand dependence
When you know the maker's land

[Chorus 2]
So make your siren's call
And sing all you want
I will not hear what you have to say

'Cause I need freedom now
And I need to know how
To live my life as it's meant to be
[Chorus/Outro]
And I will hold on hope
And I won't let you choke
On the noose around your neck
And I'll find strength in pain
And I will change my ways
I'll know my name as it's called again"
Ambling Alp,Yeasayer,"['rock', 'alternative']","[Verse 1]
Now kid, I know I haven't been a perfect man
And I've avoided doing things I know I can
But if I've learned one thing to tattoo on my arm
Or burn into my thumb
It would be that

[Chorus]
You must stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done

[Verse 2]
Oh Max Schmeling was a formidable foe
But Ambling Alp was, too, at least that's what I'm told
But if you learn one thing, you've learned it well
In June you must give fascists hell
They'll run but they can't hide

[Chorus]
You must stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done
[Bridge]
And when those thunder clouds are crying in the skies, in the skies
And when those fireflies keep shining in your eyes, in your eyes
Keep your mind on the time, with your ass on the line
Keep your fleet feet sliding to the side, to the side

[Verse 3]
Now, the world can be an unfair place at times
But your lows will have their complement of highs
And if anyone should cheat you
Take advantage of, or beat you
Raise your head and wear your wounds with pride

[Chorus]
You must stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done
Stick up for yourself, son
Never mind what anybody else done"
Yaa I Get It,Shad,"['hip hop', 'r&b']","[Hook]
I get it

[Verse 1: Shad]
Maybe I'm not big because I don't blog or Twitter
Dawg, I'm bitter
I didn't happen on the flop, but I'll win it on the river
Longest winter got me seasoned, now I'm a non-beginner
Meaning not yet a veteran but nevertheless
Pick the drug or the rapper man, I'm better than Meth
Dope as Ether, either the drug or the Jay diss
I would say dope as reefer but that would be too basic
And overplayed, overslaved, won't complain though
The game's been good to a youngin' out of London so I'm grateful
Not just for the funding or for the fans
But for the chance to say something, it wasn't in the plans at first
It was sad days, halfway to graduation
Cap and black cape, making job applications
I hate the catchphrase ""Canadian rap sensation""
Shad K don't have chains, big as the Appalachians
But since the label put me out like ashtrays to smoke cats
I have gained some accolades and admiration
It's grown since then though that second album man was so old-school
Folks called it old Princeton
I'm still penny-pinching though it sold fine
Billfold gon' hold still as pigskin when it's field goal time, now
That being said it's still '09
And I still got a lot of credit I still owe 9
But they charge no interest, so I pay no interest
Meaning I pay no mind, If there ain't no fine, I'm fine
I hope I ain't boring y'all rapping bout rap
But the only thing I love more than rapping is napping
And I know nobody want to hear me rap about that
You want the underdog spazzing on the track
[Hook]

[Verse 2: Shad]
Well my name ain't Lil Wayne Gretzky
But y'all know better than to check me
In the game, I hold records like a Technic
Telling referees to peek at the press seats a sec please
Drop your gloves OJ, haha
I knock you into next week make you get teeth replaced
Can't use plates what you get to eat
Gives new meaning to tube steak
Like watching you breast feed Doomsday
Move on these squares like a chesspiece, I'm deadly
Even if you're Supernatural, I'm Craig G
Jesse James meets Jet Li, killing these fakes at break neck speed
I make your head steam like a pet peeve
Get your neck squeezed till the breath leaves
Got the finesse and the prestige
And more mack than 10 tech geeks dissing XP
Best in the league of vets like ex-marines
Highest pedigree, when I get the beat it's heredity
Genetic freak poetically
One-ten degree Memphis heat spitting steadily
Medically decapitate this rapper's face, still won't get ahead of me
I'm the best I'll ever be (Yeah!)
The cats out the bag, the new Shad's out
Now they spell it S.H.A.D.D. the way I spazz out
I don't bad mouth but I'll quickly
Put down the cat if he bit me like Roy's boy Siegfried
Welcome to the big leagues where they pitch heat
Still on a hit streak, my rapping's like batting .360
Hey Griffey, slow down, do something less cerebral
I ain't big enough yet
I gotta keep impressing people
I get it, guess it's a lesser evil, weapon's lethal as a Desert Eagle
Now my lethal weapon won, you don't get a sequel
[Hook]

[Verse 3: Shad]
No eviction notice, still I'm homeless on a poet's mission
Not that I'm a fiend stealing bass like Otis Nixon
Living on the street now I'm living on the road consistent
Making fans multiply like a coefficient
Record sales, I'm making low comission but the vision's mine
They don't change my record like pitching a no decision
Guitar playing emcee, yeah I'm known for spitting
While I'm tapping on my fender like cars in a slow collision
The precision of my flows in terms of tone and diction
Is akin to that of the old masters of prose and fiction
So many sold their souls, my sole ambition's
To hold solace so calm and bright as a solar system
I'm from a soul tradition, heads think I'm going to prison
Cause I'm talking bout this rap sheet with the most conviction
The most commitment, no other pro is so proficient
The coldest spitting, Rakim north pole edition
Listen"
Closer,Capone-N-Noreaga,"['hip hop', 'r&b']","Intro:
Word up word up always look in the sky yo. (Yeah I always did that too yo). And
Ask why. Why it gotta be like this?

Why do we have to struggle?

Kila Bee rest in peace yo (Killa Bee
Rest in peace)

Word up (word up) ? Prayers ain't never end (prayer's ain't
Never end)
""Gotta get the cash gotta get the doe""

*Noreaga*

Yo I started out in Iraq the wrong route
More chickens to doubt more money to count
Yo my Swiss account with more cheese amount
It's still piling and still gettin' calls from the island
Still do the things I do when I was wildin'
Tryin' to go from penny loafers to mink sofas
Spend a week with dime chickens that's freaks
*Hook*
If you don't know (if you don't know)
Knowlegde is what makes thugs grow
Just stay on point cause you reep what you sew

*Noreaga*
Yo ass cheeks scream loud like car beeps
I wanna be under the seats in our streets
Last year around the time this year
If I would of got locked Yo
I wouldn't even care
But now I got this rap thing (what)
No more hustlin' at age ten my team played to win
We're here to succeed
Sonny carson nobody understanding
Yo the black struggle gotta hustle to hustle
And once you get muscle nobody trust you
Tryin' to be like Goldy in the Shaft days
These lasts days comin' up
Yo these little niggas comin' up
Get their gun tucked ready to buck
Not thinkin'
Black on black crime yo it's swine you're both stinkin'
Pretty Ake yo Shan and Mahdi
Yo its Papi, officially arab nazi
2-5-2 we regulate this what
*Hook*
Said I wanna be closer to this paper (get close)
Ooooh get closer to these ends
""Gotta get the cash gotta get the doe""

Closer to this paper get closer to this paper (hella dope baby)
Get closer to these ends
""Gotta get the cash gotta get the doe""

*Noreaga*

Yo I remember when we first did it
Nobody with it
Label said 2-5 is too thugged out (to thugged out)
So although we had to but God wasn't glad to
Wait our turn to boil now we burn
On the daily done fuckin' in every telly
We can Fly just like R.Kelly
The moon is secondary to the sun
I think I gotta son but I ain't sure
What's in store, God there's more
Shortie says the kid mine knockin' at my door
Could it be? tryin' to be what I can be
Islami 2-5 my army
Said she about to have my seed
Soon to be it shocked me
Thinkin' bout a little me
Eternally I bleed thinkin' of seed yo at high speed
I multiply with weed
Now I slow my life down I got time to breathe What?
*Outro*

Said I wanna be closer to this paper (get close)
Ooooh get closer to these ends
""Gotta get the cash gotta get the doe""
Closer to this paper get closer to this paper (hella dope baby)
Get closer to these ends
""Gotta get the cash gotta get the doe""
Closer to the end I want you I need you so muuuuuccchhhh

*Noreaga*

Shes the ill yo she made me forget I was in the booth and started listening yo
Thats deep right there"
The Last Hope,Drake,"['hip hop', 'r&b']","[Chorus: Andreena Mills]
I gotta make it out, or move quickly
Can't allow the past to restrict me
But this time around they won't skip me
I am the last hope. Don't hesitate not even for a second
The hustle has become an obsession
I'm on the front line with my weapon
I am the last hope

[Verse 1: Kardinal Offishall]
Can you imagine the last breath of Christ?
The last breath of Christopher Wallace on that faithful night
The last step that Martin Luther took as a man
I got the power of my world in my hand
The Microphone brings life or death in the blink of an eye
I was born to provoke those born to die
I was conceived to beat all odds like Las Vegas
T-dot motherfucker, watch the world rape us
Greatest strugglers hustle to succeed
Cross water smugglers tussle to burn weed
It meets that pressure to success in the South
Niggas watching what I say magnifying my mouth
I never take back talk, I apply the force
Hand blistering from many years of holding the torch
When the skin rebuilds, it grows tougher than leather
So we can keep on hold it forever
My name's Kardinall
[Chorus: Andreena Mills]
I gotta make it out, or move quickly
Can't allow the past to restrict me
But this time around they won't skip me
I am the last hope. Don't hesitate not even for a second
The hustle has become an obsession
I'm on the front line with my weapon
I am the last hope

[Verse 2: Drake]
Jealousy is something I haven't felt in years
There's nobody around for me to be jealous of
I bet you do a show in my city and no one cheers
Even if you make the music that ladies and fellas love
Dawg, I'm incredible fuckin unforgettable, but when it comes to records I will eat it if it's edible
They say the futures always for-seen
That's why I'm steady getting more money more cream
My flow is stuck in the moment that comes before dreams
I stay avoiding unlucky like 14
And people get behind and they fight for em' cause he won't let no other niggas write for em'
And even when its quite warm, the attitude coursing through the veins and my city is an ice storm
The name's Drake and I don't take it for granted
I can take it you offended cause I'm taken advantage man

[Chorus: Andreena Mills]
I gotta make it out, or move quickly
Can't allow the past to restrict me
But this time around they won't skip me
I am the last hope. Don't hesitate not even for a second
The hustle has become an obsession
I'm on the front line with my weapon
I am the last hope"
Bullets In The Gun,Toby Keith,"['country', 'pop']","[Verse 1]
They used to call me lightning
I was always quick to strike
Had everything I own
In the saddles on my bike
I had a reputation
For never staying very long
Just like a wild and restless drifter
Like a cowboy in a song

[Verse 2]
I met a dark haired beauty
Where they lay the whiskey down
In southern Arizona
In a little border town
She had to dance for money
In that dusty old saloon
I dropped a dollar in the jukebox
Played that girl a tune, yea

[Chorus]
Never see it coming
It just hits you by surprise
It's that cold place in your soul
That fire in her eyes
Makes you come together
Like wild horses when they run
Now the cards are on the table and
The bullets in the gun
[Verse 3]
She was sitting on my lap
We still had shots to kill
When a man pulled up
Who owned the bar
In a Cadillac DeVille
He grabbed her by her raven hair
And threw her on the floor
Said no free rides for the cowboys
That ain't what I pay you for, no

[Verse 4]
She jumped up and grabbed my pistol
Stuck it in the fat man's back
Said open up the safe
And put your money in the sack
Then tied his hands behind him
And put a blindfold on his eyes
Said if you're dumb enough to chase us, man
You're dumb enough to die

[Chorus]
Never see it coming
It just hits you by surprise
It's that cold place in your soul
That fire in her eyes
Makes you come together
Like wild horses when they run
Now the cards are on the table and
The bullets in the gun, yeah
[Verse 5]
We rode across the border
Down into Mexico
When you're running from the law
Ain't that where everybody goes
We came to a town
With a name I could not spell
She gave me what I came for
In that Mexican motel

[Verse 6]
I woke up to sirens
And the sound of running feet
There were fifty Federales
Locked and loaded in the street
She grabbed my .44
I grabbed the money in the sack
She kissed me for the last time
And we headed out the back

[Bridge]
Every gun was on us
And every heartbeat pounded
There's only one thing left to do
When they got you all surrounded
She fired that old pistol
But we didn't stand a prayer
Money hit the gravel
Bullets filled the air
[Chorus]
Never see it coming
It just hits you by surprise
It's that cold place in your soul
That fire in her eyes
Makes you come together
Like wild horses when they run
Now the cards are on the table and
The bullets in the gun
Bullets in the gun
Bullets in the gun
Bullets in the gun"
Silver Bullet,Snibunny,"['hip hop', 'r&b']","[Verse 1]
When things are strange I make them stranger
Duplicating complexity defying Occam's Razor
And I'm sharper too
I cut the cold wind and slash the flu
Sever the tension with more spite to spew
Despite the few
People that can get a half a whoop-de-woo
Trying to figure out what I need to do
I'd sooner do a back flip than change my view
I'm straight-edged, razor blades *adieu*
Cause not by the hair on my chinny chin chin
Will it happen again
That I'm ever giving in
Gonna do what I got to do to win
Only way to stop's to reach the end
Squash my competitors
And bash in the editors
Pounce on them all like the predators
Man I'm just too dope
A lycanthrope
Well aware that my hands can choke
Your neck and throat
The moon is full now there's just no hope
[Hook]
They call me Vlad but
I'm a werewolf
They think I wear capes
But I just wear wool
They stab me with stakes
So I'll get whisked off
But it doesn't hurt much
I just get pissed off
As for the real deed
A silver bullet
Set in the chamber
The trigger pull it

[Verse 2]
Wanna put the silver bullet right between my eyes
Squeeze that triger win a Pulitzer prize
Then right when you go to pull it surprise
I leap into the air penetrating the skies
I'm in the ozone
And there is no zone
Safe to liaison
I carry the craze on
You're casting your gaze on
The symbol emblazoned
The long arm of the law
With jagged claws
Dropping the hammer with nails on the chalk
Bored of you all cause you're all talk
Just words on a black board
You're out of your gourd
Cut you down with a blazing sword
Just a typical bass turd
Floating in the water
Residual master, no body's hotter
Always on top no teet nor totter
It's plain to see
Saw blades always
Carve these hallways
Corridors each staircase
Crawlspace
Vicious Vortex rips all time space
Make the continuum flux when I flex
Quick ripped, I'm light-years from the next
I'm in another galaxy
To challenge me is a fallacy
Typically tame now I'm all full of malice, see?
At the lunar eclipse
Beast from the waist up, man down from the hips
[Hook]

[Verse 3]

Now the sun is up, I made it through last cycle
Clothes torn up, looking like a sad eyeful
Towers I climb up, still feeling mad spiteful
Ready for some punk to step up to my rifle
I'm just a lyrical marksman popping his marks
Razor fangs yield more bite than barks
Leaves blood stemming out like works of art
Poor little sap getting torn apart
Uprooting garnet red from the start
Just one shy of a baker's dozen
I got more karats than a rabbit grubbin'
Sharp as a diamond cutter
The simplest way to find my butter
In a Blue Bonnet
Cast with topaz on it
Heart black as Onyx
Frosty sapphire; stone cold
And the moss grows fat when I roll
Bread on my back, honey, wheat
Yeast
A no games beast
Self-rising like Hannibal
Corrupted cannibal
Man I'm nuts it's like emerald Isle
Digging up gold mines all the while
Stacking up these bricks in piles
Like Fort Knox
Over stocked
A stockpile the big shot
Slug from a Barrett
No matter the assault I can bare it
Your gunpowder I dare it
Send me all your full metal jackets
Of hot lead to my head
Cause if it isn't silver no blood I'll shed"
Mine,Taylor Swift,"['pop', 'country', 'rock', 'alternative', 'blues', 'jazz']","[Verse 1]
You were in college, working part-time, waiting tables
Left a small town and never looked back
I was a flight risk, with a fear of falling
Wondering why we bother with love, if it never lasts

[Pre-Chorus 1]
I say, ""Can you believe it?""
As we're lying on the couch
The moment, I could see it
Yes, yes, I can see it now

[Chorus]
Do you remember, we were sitting there, by the water?
You put your arm around me for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

[Verse 2]
Flash forward, and we're taking on the world together
And there's a drawer of my things at your place
You learn my secrets and you figure out why I'm guarded
You say we'll never make my parents' mistakes
[Pre-Chorus 2]
But we got bills to pay
We got nothing figured out
When it was hard to take
Yes, yes
This is what I thought about:

[Chorus]
Do you remember, we were sitting there, by the water?
You put your arm around me for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine
Do you remember all the city lights on the water?
You saw me start to believe for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

[Bridge]
And I remember that fight, 2:30 A.M
As everything was slipping right out of our hands
I ran out, crying, and you followed me out into the street
Braced myself for the goodbye
'Cause that's all I've ever known
Then, you took me by surprise
You said, ""I'll never leave you alone.""
[Chorus 2]
You said, ""I remember how we felt, sitting by the water
And every time I look at you, it's like the first time
I fell in love with a careless man's careful daughter
She is the best thing that's ever been mine""
Hold on, make it last
Hold on, never turn back
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

[Outro]
Yeah, yeah
Do you believe it? (Hold on)
We're gonna make it now (Hold on)
And I can see it
Yeah, yeah
I can see it now (See it now)"
California English,Vampire Weekend,"['alternative', 'pop', 'rock', 'r&b']","[Verse 1]
Wouldn't ever gag you with a spoon, my only true love
Never really heard you speak that way, it's unworthy of
Funny how that little college girl called language corrupt
Funny how the other private schools had no Hapa Club
Someone took a trip before you came to ski in the Alps
Your father moved across the country just to sunburn his scalp
Contra Costa, Contra Mundum, contradict what I say
Living like the French Connection, but we'll die in LA

[Chorus]
Blasted from a disconnected light switch
Through the condo that they'll never finish
Bounced across a Saudi satellite dish
And through your brain to California English

[Verse 2]
No one sits inside a freezing flat and stays there 'til May
Leafing through a stack of A-Zs to surf the UK
Waiting with the wind against your face and gel in your hair
Shivering in little undershirts, but don't seem to care
[Chorus]
Blasted from a disconnected light switch
Through the condo that they'll never finish
Bounced across a Saudi satellite dish
And through your brain to California English

[Bridge]
Sweet carob rice cake, she don't care how the sweets taste
Fake Philly cheese steak but she use real toothpaste
'Cause if that Tom's don't work, if it just makes you worse
Would you lose all of your faith in the good earth?
And if it's all a curse, and we're just getting worse
Baby, please don't lose your faith in the good earth

[Chorus]
Blasted from a disconnected light switch
Through the condo that they'll never finish
Bounced across a Saudi satellite dish
And through your brain to California English
Blasted from a disconnected light switch
Through the condo that they'll never finish
Bounced across a Saudi satellite dish
And through your brain to California English"
Little Friend,Gucci Mane,"['hip hop', 'r&b']","[Intro]
Okay
Fuck it, I don't care
The appeal
When I fuckin' came to this fuckin' country
All I had was a dollar and a dream

[Verse 1]
We need more Rosé
My bitches gettin' thirsty
My words like New Years
Christmas came early
Got these bitches urling, my earring's perfect
My left pinky finger rollin' like George Gervin
My name ain't Ervin but call me Magic
Abra cadabra, top off the Phathom
458 Italia, first in the states
Out of town plates, just to make it look great
I need a haircut plus a carwash
I get out the car and they take their bra's off
See I fought the law and the fuckin' law won
Came back on appeal wanna new outcome
Overload your eardrums, hear it hear it come
Income income, go and get you sum
Say bye to the Bad guy
Wave bye to the Bad guy
Gucci Mane the bad guy
Yes, I am the Bad guy
Wave bye to the Bad guy
[Refrain]
I came to this country with a dollar and a dream
And a choppa and a team full of killas, what you mean
I'm a bad guy, bad guy from start til the end
Say hello to my little friend
I could've been a doctor, should've been a lawyer
I go to court so much I could've been my own employer
I'mma die a dope boy, always been a hustler
Started off custom now I say hello to my little friend

I got sixty racks layin' on the floor in Magic City
Like Samuel L Jackson I think it's time for killin'
I touched his wife titty and the nigga start trippin'
That ain't proper etiquette you see the bitch strippin'
AR-15 ripped his ass into pieces
Don't get it twisted think it's all about the pieces
And all about the bracelets
I'm still fighting cases
Ten thousand for the glasses
Diamonds in they faces
Your own blood taste it
We stomp you till you tasteless
My t-shirt ain't tailored
You read what is said, bitch
Brick squad bossman off with you head, bitch
Run for the exit
They shootin' inside here
Parking lot gun fight bodies outside here
Police best bet come with the riot gear
Soldiers down to die here
Move to America
Dollar and a dream and a donor picture, tear it up"
The Message,M.I.A.,"['hip hop', 'r&b']","[Verse]
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government
Headbone connected to the neckbone
Neckbone connected to the armbone
Armbone connected to the handbone
Handbone connected to the internet
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government
Connected to the
Headbone connected to the headphones
Headphones connected to the iPhone
​iPhone connected to the internet
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government
Connected to the Google
Connected to the government"
